time,sensor,PM2.5,PM10
2020-06-08 07:53:57,sds011_4600,5.7,13.3
2020-06-08 07:55:08,sds011_4600,5.7,10.8
2020-06-08 07:56:20,sds011_4600,5.6,13.9
2020-06-08 07:57:31,sds011_4600,5.4,10.3
2020-06-08 07:58:42,sds011_4600,6.0,16.1
2020-06-08 07:59:54,sds011_4600,5.3,13.4
2020-06-08 08:01:05,sds011_4600,5.6,13.0
2020-06-08 08:02:16,sds011_4600,5.3,14.0
2020-06-08 08:03:28,sds011_4600,5.2,15.6
2020-06-08 08:04:39,sds011_4600,5.6,14.3
2020-06-08 08:05:50,sds011_4600,5.2,11.5
2020-06-08 08:07:02,sds011_4600,5.0,9.5
2020-06-08 08:08:13,sds011_4600,5.4,15.0
2020-06-08 08:09:25,sds011_4600,5.0,12.0
2020-06-08 08:10:37,sds011_4600,4.8,8.6
2020-06-08 08:11:48,sds011_4600,5.0,14.3
2020-06-08 08:12:59,sds011_4600,4.5,8.5
2020-06-08 08:14:03,sds011_4600,4.7,9.9
2020-06-08 08:15:14,sds011_4600,4.6,9.6
2020-06-08 08:16:26,sds011_4600,4.5,8.9
2020-06-08 08:17:37,sds011_4600,5.0,9.9
2020-06-08 08:18:48,sds011_4600,5.0,14.5
2020-06-08 08:20:00,sds011_4600,4.8,13.4
2020-06-08 08:21:11,sds011_4600,4.9,10.9
2020-06-08 08:22:22,sds011_4600,5.0,13.1
2020-06-08 08:23:34,sds011_4600,4.6,12.4
2020-06-08 08:24:45,sds011_4600,4.7,12.2
2020-06-08 08:25:57,sds011_4600,5.7,14.9
2020-06-08 08:27:08,sds011_4600,5.1,16.9
2020-06-08 08:28:19,sds011_4600,4.5,13.0
2020-06-08 08:29:31,sds011_4600,5.1,9.8
2020-06-08 08:30:42,sds011_4600,4.5,9.5
2020-06-08 08:31:54,sds011_4600,4.3,14.7
2020-06-08 08:33:05,sds011_4600,4.6,9.9
2020-06-08 08:34:16,sds011_4600,4.5,11.0
2020-06-08 08:35:28,sds011_4600,4.3,11.0
2020-06-08 08:36:39,sds011_4600,4.5,10.7
2020-06-08 08:37:50,sds011_4600,4.3,12.0
2020-06-08 08:39:02,sds011_4600,7.4,63.3
2020-06-08 08:40:13,sds011_4600,6.1,37.9
2020-06-08 08:41:25,sds011_4600,5.9,37.9
2020-06-08 08:42:36,sds011_4600,5.4,31.0
2020-06-08 08:43:47,sds011_4600,5.1,23.2
2020-06-08 08:44:59,sds011_4600,4.6,16.1
2020-06-08 08:46:10,sds011_4600,4.8,18.0
2020-06-08 08:47:22,sds011_4600,4.8,16.9
2020-06-08 08:48:33,sds011_4600,4.5,15.9
2020-06-08 08:49:44,sds011_4600,4.2,11.1
2020-06-08 08:50:56,sds011_4600,3.9,12.7
2020-06-08 08:52:07,sds011_4600,4.3,15.0
2020-06-08 08:53:19,sds011_4600,4.7,15.4
2020-06-08 08:54:30,sds011_4600,4.4,11.2
2020-06-08 08:55:42,sds011_4600,4.0,8.7
2020-06-08 08:56:53,sds011_4600,4.2,13.1
2020-06-08 08:58:05,sds011_4600,4.1,16.4
2020-06-08 08:59:17,sds011_4600,3.8,9.6
2020-06-08 09:00:28,sds011_4600,4.0,15.4
2020-06-08 09:01:40,sds011_4600,3.5,10.9
2020-06-08 09:02:51,sds011_4600,4.2,12.1
2020-06-08 09:04:03,sds011_4600,4.1,12.3
2020-06-08 09:05:14,sds011_4600,3.8,13.0
2020-06-08 09:06:26,sds011_4600,3.8,8.1
2020-06-08 09:07:37,sds011_4600,3.8,8.3
2020-06-08 09:08:48,sds011_4600,3.5,7.1
2020-06-08 09:10:00,sds011_4600,3.7,10.5
2020-06-08 09:11:11,sds011_4600,4.2,8.5
2020-06-08 09:12:23,sds011_4600,3.8,9.1
2020-06-08 09:13:34,sds011_4600,4.1,9.6
2020-06-08 09:14:37,sds011_4600,4.4,13.4
2020-06-08 09:15:48,sds011_4600,3.9,10.5
2020-06-08 09:17:00,sds011_4600,4.2,12.6
2020-06-08 09:18:11,sds011_4600,4.1,10.9
2020-06-08 09:19:23,sds011_4600,3.7,11.2
2020-06-08 09:20:34,sds011_4600,4.1,12.8
2020-06-08 09:21:46,sds011_4600,4.3,11.9
2020-06-08 09:22:57,sds011_4600,3.4,10.4
2020-06-08 09:24:09,sds011_4600,4.0,12.2
2020-06-08 09:25:20,sds011_4600,4.5,13.6
2020-06-08 09:26:32,sds011_4600,4.0,12.3
2020-06-08 09:27:43,sds011_4600,4.1,12.3
2020-06-08 09:28:55,sds011_4600,4.1,11.4
2020-06-08 09:30:06,sds011_4600,3.7,15.1
2020-06-08 09:31:18,sds011_4600,3.4,11.7
2020-06-08 09:32:29,sds011_4600,3.7,7.4
2020-06-08 09:33:41,sds011_4600,3.4,8.1
2020-06-08 09:34:52,sds011_4600,3.5,9.0
2020-06-08 09:36:03,sds011_4600,3.5,12.5
2020-06-08 09:37:15,sds011_4600,3.1,8.5
2020-06-08 09:38:26,sds011_4600,3.4,8.0
2020-06-08 09:39:38,sds011_4600,2.9,8.9
2020-06-08 09:40:49,sds011_4600,2.8,7.5
2020-06-08 09:41:53,sds011_4600,2.9,6.4
2020-06-08 09:43:04,sds011_4600,2.8,11.0
2020-06-08 09:44:15,sds011_4600,3.1,7.8
2020-06-08 09:45:27,sds011_4600,2.5,6.5
2020-06-08 09:46:38,sds011_4600,2.5,7.2
2020-06-08 09:47:50,sds011_4600,3.1,8.9
2020-06-08 09:49:01,sds011_4600,3.0,7.6
2020-06-08 09:50:12,sds011_4600,2.8,7.6
2020-06-08 09:51:24,sds011_4600,2.9,6.3
2020-06-08 09:52:35,sds011_4600,3.3,7.9
2020-06-08 09:53:47,sds011_4600,2.7,6.2
2020-06-08 09:54:58,sds011_4600,3.1,8.3
2020-06-08 09:56:36,sds011_4600,3.0,7.6
2020-06-08 09:57:47,sds011_4600,2.2,6.5
2020-06-08 09:58:59,sds011_4600,2.5,7.1
2020-06-08 10:00:10,sds011_4600,2.2,4.6
2020-06-08 10:01:21,sds011_4600,2.3,8.5
2020-06-08 10:02:33,sds011_4600,2.1,5.2
2020-06-08 10:03:44,sds011_4600,2.5,7.1
2020-06-08 10:04:56,sds011_4600,2.1,6.9
2020-06-08 10:06:08,sds011_4600,2.2,5.9
2020-06-08 10:07:19,sds011_4600,2.0,6.4
2020-06-08 10:08:31,sds011_4600,2.1,5.7
2020-06-08 10:09:42,sds011_4600,2.1,5.9
2020-06-08 10:10:53,sds011_4600,2.5,6.2
2020-06-08 10:12:05,sds011_4600,2.3,5.6
2020-06-08 10:13:17,sds011_4600,2.2,7.2
2020-06-08 10:14:29,sds011_4600,2.1,6.8
2020-06-08 10:15:40,sds011_4600,2.2,6.3
2020-06-08 10:16:52,sds011_4600,2.1,6.8
2020-06-08 10:18:03,sds011_4600,1.9,3.9
2020-06-08 10:19:14,sds011_4600,2.1,5.7
2020-06-08 10:20:26,sds011_4600,1.8,8.3
2020-06-08 10:21:37,sds011_4600,1.9,5.4
2020-06-08 10:22:49,sds011_4600,2.0,6.7
2020-06-08 10:24:00,sds011_4600,2.0,5.7
2020-06-08 10:25:11,sds011_4600,1.9,5.6
2020-06-08 10:26:23,sds011_4600,2.0,6.8
2020-06-08 10:27:34,sds011_4600,2.0,6.9
2020-06-08 10:28:46,sds011_4600,1.7,13.6
2020-06-08 10:29:58,sds011_4600,1.6,6.2
2020-06-08 10:31:10,sds011_4600,1.8,9.8
2020-06-08 10:32:22,sds011_4600,1.4,6.4
2020-06-08 10:33:33,sds011_4600,1.8,7.4
2020-06-08 10:34:46,sds011_4600,1.6,6.6
2020-06-08 10:35:59,sds011_4600,1.6,6.3
2020-06-08 10:37:11,sds011_4600,1.5,7.6
2020-06-08 10:38:24,sds011_4600,1.5,6.5
2020-06-08 10:39:35,sds011_4600,1.5,5.1
2020-06-08 10:40:48,sds011_4600,1.5,6.6
2020-06-08 10:42:00,sds011_4600,1.7,7.4
2020-06-08 10:43:11,sds011_4600,1.9,6.8
2020-06-08 10:44:23,sds011_4600,1.8,8.4
2020-06-08 10:45:35,sds011_4600,1.4,5.0
2020-06-08 10:46:47,sds011_4600,1.7,4.3
2020-06-08 10:48:00,sds011_4600,2.3,7.2
2020-06-08 10:49:12,sds011_4600,2.1,5.5
2020-06-08 10:50:24,sds011_4600,2.2,5.5
2020-06-08 10:51:35,sds011_4600,1.9,5.0
2020-06-08 10:52:47,sds011_4600,1.9,4.6
2020-06-08 10:53:58,sds011_4600,1.8,5.9
2020-06-08 10:55:10,sds011_4600,1.7,8.7
2020-06-08 10:56:21,sds011_4600,1.9,6.6
2020-06-08 10:57:33,sds011_4600,1.5,8.6
2020-06-08 10:58:44,sds011_4600,1.9,7.7
2020-06-08 10:59:55,sds011_4600,1.6,4.9
2020-06-08 11:01:07,sds011_4600,1.8,6.1
2020-06-08 11:02:18,sds011_4600,1.7,7.0
2020-06-08 11:03:30,sds011_4600,1.9,5.5
2020-06-08 11:04:41,sds011_4600,1.7,9.6
2020-06-08 11:05:52,sds011_4600,1.5,5.6
2020-06-08 11:07:04,sds011_4600,1.5,6.0
2020-06-08 11:08:15,sds011_4600,1.6,7.0
2020-06-08 11:09:27,sds011_4600,1.7,6.8
2020-06-08 11:10:38,sds011_4600,1.6,5.1
2020-06-08 11:11:50,sds011_4600,2.2,5.7
2020-06-08 11:13:01,sds011_4600,1.6,3.3
2020-06-08 11:14:13,sds011_4600,1.8,5.9
2020-06-08 11:15:24,sds011_4600,1.8,4.9
2020-06-08 11:16:36,sds011_4600,2.0,5.9
2020-06-08 11:17:47,sds011_4600,1.5,5.1
2020-06-08 11:18:50,sds011_4600,1.6,5.0
2020-06-08 11:20:02,sds011_4600,2.0,4.3
2020-06-08 11:21:13,sds011_4600,1.6,4.9
2020-06-08 11:22:26,sds011_4600,1.6,4.6
2020-06-08 11:23:37,sds011_4600,1.9,8.0
2020-06-08 11:24:48,sds011_4600,2.0,7.5
2020-06-08 11:26:00,sds011_4600,2.0,5.4
2020-06-08 11:27:11,sds011_4600,1.9,7.5
2020-06-08 11:28:23,sds011_4600,2.0,7.1
2020-06-08 11:29:34,sds011_4600,1.7,4.1
2020-06-08 11:30:45,sds011_4600,1.7,4.5
2020-06-08 11:31:57,sds011_4600,1.8,5.0
2020-06-08 11:33:08,sds011_4600,1.7,6.3
2020-06-08 11:34:20,sds011_4600,1.8,6.5
2020-06-08 11:35:31,sds011_4600,1.9,5.9
2020-06-08 11:36:44,sds011_4600,1.6,5.5
2020-06-08 11:37:55,sds011_4600,1.6,5.0
2020-06-08 11:39:07,sds011_4600,1.7,3.5
2020-06-08 11:40:18,sds011_4600,1.7,4.4
2020-06-08 11:41:30,sds011_4600,1.8,5.9
2020-06-08 11:42:42,sds011_4600,1.7,6.8
2020-06-08 11:43:53,sds011_4600,1.9,6.1
2020-06-08 11:45:05,sds011_4600,1.5,4.4
2020-06-08 11:46:16,sds011_4600,1.8,5.6
2020-06-08 11:47:28,sds011_4600,1.5,4.7
2020-06-08 11:48:39,sds011_4600,1.4,3.2
2020-06-08 11:49:51,sds011_4600,1.7,6.5
2020-06-08 11:51:02,sds011_4600,1.8,5.3
2020-06-08 11:52:13,sds011_4600,1.5,6.3
2020-06-08 11:53:25,sds011_4600,1.9,7.6
2020-06-08 11:54:36,sds011_4600,1.9,5.3
2020-06-08 11:55:48,sds011_4600,1.6,5.0
2020-06-08 11:56:59,sds011_4600,1.6,5.6
2020-06-08 11:58:10,sds011_4600,2.0,7.2
2020-06-08 11:59:22,sds011_4600,2.0,6.5
2020-06-08 12:00:33,sds011_4600,1.6,4.1
2020-06-08 12:01:44,sds011_4600,1.6,4.1
2020-06-08 12:02:56,sds011_4600,1.6,5.6
2020-06-08 12:04:08,sds011_4600,1.8,5.2
2020-06-08 12:05:12,sds011_4600,1.6,4.8
2020-06-08 12:06:23,sds011_4600,1.8,6.4
2020-06-08 12:07:35,sds011_4600,1.7,4.3
2020-06-08 12:08:58,sds011_4600,1.8,9.0
2020-06-08 12:10:02,sds011_4600,1.8,4.8
2020-06-08 12:11:13,sds011_4600,2.1,5.3
2020-06-08 12:12:25,sds011_4600,1.8,6.4
2020-06-08 12:13:36,sds011_4600,1.4,3.1
2020-06-08 12:14:47,sds011_4600,1.7,4.4
2020-06-08 12:15:59,sds011_4600,2.0,5.6
2020-06-08 12:17:10,sds011_4600,2.0,4.0
2020-06-08 12:18:22,sds011_4600,1.9,4.9
2020-06-08 12:19:33,sds011_4600,2.2,4.5
2020-06-08 12:20:44,sds011_4600,3.1,6.8
2020-06-08 12:21:56,sds011_4600,2.7,6.3
2020-06-08 12:23:07,sds011_4600,2.7,4.9
2020-06-08 12:24:18,sds011_4600,3.3,7.1
2020-06-08 12:25:30,sds011_4600,2.4,5.0
2020-06-08 12:26:41,sds011_4600,2.6,4.9
2020-06-08 12:27:53,sds011_4600,2.3,4.9
2020-06-08 12:29:05,sds011_4600,2.7,4.6
2020-06-08 12:30:19,sds011_4600,2.5,5.5
2020-06-08 12:31:31,sds011_4600,2.2,5.7
2020-06-08 12:32:42,sds011_4600,1.9,4.3
2020-06-08 12:33:53,sds011_4600,2.2,5.1
2020-06-08 12:35:05,sds011_4600,2.3,3.9
2020-06-08 12:36:16,sds011_4600,1.9,5.9
2020-06-08 12:37:28,sds011_4600,1.9,5.1
2020-06-08 12:38:39,sds011_4600,1.8,4.0
2020-06-08 12:39:50,sds011_4600,2.0,4.6
2020-06-08 12:41:02,sds011_4600,2.0,4.2
2020-06-08 12:42:13,sds011_4600,2.2,4.4
2020-06-08 12:43:25,sds011_4600,2.3,3.9
2020-06-08 12:44:36,sds011_4600,2.6,9.2
2020-06-08 12:45:48,sds011_4600,3.1,9.9
2020-06-08 12:46:59,sds011_4600,3.0,13.6
2020-06-08 12:48:11,sds011_4600,3.1,7.6
2020-06-08 12:49:22,sds011_4600,2.6,7.3
2020-06-08 12:50:34,sds011_4600,3.0,7.6
2020-06-08 12:51:46,sds011_4600,3.0,6.1
2020-06-08 12:53:14,sds011_4600,2.8,8.1
2020-06-08 12:54:25,sds011_4600,2.4,5.5
2020-06-08 12:55:37,sds011_4600,2.5,6.8
2020-06-08 12:56:48,sds011_4600,2.5,5.2
2020-06-08 12:57:59,sds011_4600,1.8,4.7
2020-06-08 12:59:11,sds011_4600,1.8,6.1
2020-06-08 13:00:22,sds011_4600,1.8,3.4
2020-06-08 13:01:33,sds011_4600,1.7,4.6
2020-06-08 13:02:45,sds011_4600,1.7,4.2
2020-06-08 13:03:56,sds011_4600,2.0,6.0
2020-06-08 13:05:08,sds011_4600,1.8,7.1
2020-06-08 13:06:20,sds011_4600,1.9,4.6
2020-06-08 13:07:31,sds011_4600,1.8,6.1
2020-06-08 13:08:43,sds011_4600,1.7,3.7
2020-06-08 13:09:54,sds011_4600,1.5,3.3
2020-06-08 13:11:06,sds011_4600,1.7,4.1
2020-06-08 13:12:17,sds011_4600,1.2,2.3
2020-06-08 13:13:29,sds011_4600,1.0,3.8
2020-06-08 13:14:40,sds011_4600,1.2,5.4
2020-06-08 13:15:52,sds011_4600,1.2,3.7
2020-06-08 13:17:03,sds011_4600,1.0,2.5
2020-06-08 13:18:14,sds011_4600,1.1,2.5
2020-06-08 13:19:26,sds011_4600,1.0,5.3
2020-06-08 13:20:37,sds011_4600,1.2,4.8
2020-06-08 13:21:49,sds011_4600,1.0,2.8
2020-06-08 13:23:00,sds011_4600,1.0,1.9
2020-06-08 13:24:12,sds011_4600,1.2,2.7
2020-06-08 13:25:23,sds011_4600,1.1,3.6
2020-06-08 13:26:34,sds011_4600,1.0,1.8
2020-06-08 13:27:37,sds011_4600,1.1,3.8
2020-06-08 13:28:49,sds011_4600,1.0,1.9
2020-06-08 13:30:01,sds011_4600,1.0,2.6
2020-06-08 13:31:12,sds011_4600,1.0,3.7
2020-06-08 13:32:24,sds011_4600,1.0,3.0
2020-06-08 13:33:36,sds011_4600,1.2,3.0
2020-06-08 13:34:47,sds011_4600,1.2,3.3
2020-06-08 13:35:58,sds011_4600,1.3,3.6
2020-06-08 13:37:10,sds011_4600,1.1,4.0
2020-06-08 13:38:21,sds011_4600,1.3,4.6
2020-06-08 13:39:34,sds011_4600,1.2,6.2
2020-06-08 13:40:46,sds011_4600,1.5,5.1
2020-06-08 13:41:58,sds011_4600,1.6,4.8
2020-06-08 13:43:10,sds011_4600,1.4,3.8
2020-06-08 13:44:21,sds011_4600,1.2,2.9
2020-06-08 13:45:32,sds011_4600,1.1,4.2
2020-06-08 13:46:44,sds011_4600,1.1,3.7
2020-06-08 13:47:55,sds011_4600,1.1,3.6
2020-06-08 13:49:07,sds011_4600,1.6,5.9
2020-06-08 13:50:18,sds011_4600,1.4,4.2
2020-06-08 13:51:29,sds011_4600,1.4,7.1
2020-06-08 13:52:41,sds011_4600,1.5,8.1
2020-06-08 13:53:52,sds011_4600,1.5,6.1
2020-06-08 13:55:04,sds011_4600,1.1,4.6
2020-06-08 13:56:15,sds011_4600,1.4,5.4
2020-06-08 13:57:27,sds011_4600,1.3,6.4
2020-06-08 13:58:38,sds011_4600,1.4,4.9
2020-06-08 13:59:50,sds011_4600,1.4,5.9
2020-06-08 14:01:02,sds011_4600,1.6,5.3
2020-06-08 14:02:14,sds011_4600,1.6,5.0
2020-06-08 14:03:25,sds011_4600,1.3,3.6
2020-06-08 14:04:36,sds011_4600,1.5,5.5
2020-06-08 14:05:48,sds011_4600,1.5,3.8
2020-06-08 14:07:00,sds011_4600,1.5,6.8
2020-06-08 14:08:12,sds011_4600,1.5,6.6
2020-06-08 14:09:15,sds011_4600,1.5,7.3
2020-06-08 14:10:27,sds011_4600,1.3,5.1
2020-06-08 14:11:38,sds011_4600,1.5,5.5
2020-06-08 14:12:50,sds011_4600,1.5,4.5
2020-06-08 14:14:01,sds011_4600,1.5,4.4
2020-06-08 14:15:13,sds011_4600,1.1,3.9
2020-06-08 14:16:25,sds011_4600,1.4,4.7
2020-06-08 14:17:37,sds011_4600,1.2,4.2
2020-06-08 14:18:48,sds011_4600,1.1,7.0
2020-06-08 14:19:59,sds011_4600,1.6,6.1
2020-06-08 14:21:11,sds011_4600,1.5,10.9
2020-06-08 14:22:22,sds011_4600,1.3,4.8
2020-06-08 14:23:33,sds011_4600,1.8,5.8
2020-06-08 14:24:45,sds011_4600,1.9,5.5
2020-06-08 14:25:56,sds011_4600,2.0,5.6
2020-06-08 14:27:07,sds011_4600,2.1,6.5
2020-06-08 14:28:19,sds011_4600,2.1,8.3
2020-06-08 14:29:30,sds011_4600,2.2,5.6
2020-06-08 14:30:42,sds011_4600,2.4,6.3
2020-06-08 14:31:55,sds011_4600,2.6,8.8
2020-06-08 14:33:06,sds011_4600,2.1,9.1
2020-06-08 14:34:18,sds011_4600,1.8,4.6
2020-06-08 14:35:29,sds011_4600,2.0,5.9
2020-06-08 14:36:41,sds011_4600,2.4,6.8
2020-06-08 14:37:52,sds011_4600,2.1,6.0
2020-06-08 14:39:04,sds011_4600,1.8,4.5
2020-06-08 14:40:15,sds011_4600,2.3,7.6
2020-06-08 14:41:27,sds011_4600,1.5,5.2
2020-06-08 14:42:41,sds011_4600,2.2,7.7
2020-06-08 14:43:52,sds011_4600,2.4,12.7
2020-06-08 14:45:04,sds011_4600,2.6,8.7
2020-06-08 14:46:16,sds011_4600,2.8,11.7
2020-06-08 14:47:27,sds011_4600,2.2,8.4
2020-06-08 14:48:41,sds011_4600,2.6,7.1
2020-06-08 14:49:52,sds011_4600,1.9,5.5
2020-06-08 14:51:03,sds011_4600,2.1,6.1
2020-06-08 14:52:15,sds011_4600,2.1,6.5
2020-06-08 14:53:26,sds011_4600,2.0,5.2
2020-06-08 14:54:38,sds011_4600,2.2,6.2
2020-06-08 14:55:49,sds011_4600,2.4,5.3
2020-06-08 14:57:01,sds011_4600,2.2,6.2
2020-06-08 14:58:12,sds011_4600,2.5,6.4
2020-06-08 14:59:24,sds011_4600,2.9,7.9
2020-06-08 15:00:35,sds011_4600,2.6,8.0
2020-06-08 15:01:47,sds011_4600,2.3,6.6
2020-06-08 15:02:58,sds011_4600,2.3,7.5
2020-06-08 15:04:10,sds011_4600,2.1,7.2
2020-06-08 15:05:21,sds011_4600,1.9,4.3
2020-06-08 15:06:32,sds011_4600,2.0,7.7
2020-06-08 15:07:44,sds011_4600,2.0,9.2
2020-06-08 15:08:55,sds011_4600,1.8,4.1
2020-06-08 15:10:06,sds011_4600,1.8,6.1
2020-06-08 15:11:18,sds011_4600,1.8,5.2
2020-06-08 15:12:29,sds011_4600,2.0,8.3
2020-06-08 15:13:41,sds011_4600,1.8,6.5
2020-06-08 15:14:53,sds011_4600,1.6,6.5
2020-06-08 15:16:06,sds011_4600,1.6,3.9
2020-06-08 15:17:18,sds011_4600,1.8,7.4
2020-06-08 15:18:29,sds011_4600,1.4,5.9
2020-06-08 15:19:40,sds011_4600,1.6,7.3
2020-06-08 15:20:52,sds011_4600,1.5,8.1
2020-06-08 15:22:03,sds011_4600,1.6,5.9
2020-06-08 15:23:15,sds011_4600,1.8,4.8
2020-06-08 15:24:26,sds011_4600,1.5,6.2
2020-06-08 15:25:38,sds011_4600,1.7,6.4
2020-06-08 15:26:49,sds011_4600,1.9,6.8
2020-06-08 15:28:01,sds011_4600,1.2,5.2
2020-06-08 15:29:12,sds011_4600,1.2,4.8
2020-06-08 15:30:24,sds011_4600,1.2,3.9
2020-06-08 15:31:37,sds011_4600,1.6,6.5
2020-06-08 15:32:48,sds011_4600,1.3,3.2
2020-06-08 15:34:00,sds011_4600,1.4,4.8
2020-06-08 15:35:11,sds011_4600,1.3,4.9
2020-06-08 15:36:23,sds011_4600,1.2,6.0
2020-06-08 15:37:35,sds011_4600,1.6,8.1
2020-06-08 15:38:47,sds011_4600,1.3,4.1
2020-06-08 15:39:58,sds011_4600,1.4,7.0
2020-06-08 15:41:11,sds011_4600,1.4,4.7
2020-06-08 15:42:22,sds011_4600,1.2,3.6
2020-06-08 15:43:35,sds011_4600,1.5,8.4
2020-06-08 15:44:39,sds011_4600,1.4,4.5
2020-06-08 15:45:50,sds011_4600,1.2,2.9
2020-06-08 15:47:02,sds011_4600,1.4,4.3
2020-06-08 15:48:14,sds011_4600,1.3,7.0
2020-06-08 15:49:26,sds011_4600,1.6,9.3
2020-06-08 15:50:37,sds011_4600,2.3,5.5
2020-06-08 15:51:49,sds011_4600,1.9,6.9
2020-06-08 15:53:00,sds011_4600,2.2,7.5
2020-06-08 15:54:12,sds011_4600,1.8,3.4
2020-06-08 15:55:23,sds011_4600,1.5,5.3
2020-06-08 15:56:35,sds011_4600,1.5,5.3
2020-06-08 15:57:47,sds011_4600,1.4,4.8
2020-06-08 15:58:59,sds011_4600,1.4,5.6
2020-06-08 16:00:10,sds011_4600,1.4,6.2
2020-06-08 16:01:22,sds011_4600,1.7,4.4
2020-06-08 16:02:35,sds011_4600,1.4,7.3
2020-06-08 16:03:47,sds011_4600,1.4,3.9
2020-06-08 16:05:04,sds011_4600,1.9,6.3
